"legis.annee","groupe.pol","ProfSigni","effectifs","pourcentages","mean_part.femmes","median_part.femmes","mean_age","median_age","mean_part.pol","median_part.pol","mean_part.cabcollab","median_part.cabcollab","mean_part.pcs.123","median_part.pcs.123","mean_part.pcs.456","median_part.pcs.456","mean_part.elu.local","median_part.elu.local","mean_part.mandat","median_part.mandat","mean_part.primos","median_part.primos","mean_duree.pol","median_duree.pol"
2022,"Non-inscrits","collab",2,1.70940170940171,50,50,60,60,98.5294117647059,98.5294117647059,100,100,0,0,0,0,100,100,94.3627450980393,94.3627450980393,0,0,34.5,34.5
2022,"RN","agri",2,18.1818181818182,0,0,46.5,46.5,42.0698924731182,42.0698924731182,0,0,100,100,0,0,100,100,42.0698924731182,42.0698924731182,100,100,7.5,7.5
2022,"RN","artisancommercantpdg",8,15.3846153846154,25,0,52.625,48,41.7729245345524,37.5925925925926,12.5,0,100,100,0,0,75,100,41.7729245345524,37.5925925925926,100,100,9.5,7
2022,"RN","cadsupprive",11,9.48275862068965,27.2727272727273,0,49.6363636363636,53,33.3333558272785,31.8181818181818,36.3636363636364,0,100,100,0,0,72.7272727272727,100,23.5082377635241,7.14285714285714,100,100,7,7
2022,"RN","cadsuppub",7,5.88235294117647,28.5714285714286,0,51,49,36.215593473658,25.8064516129032,28.5714285714286,0,100,100,0,0,85.7142857142857,100,35.0251172831818,25.8064516129032,100,100,5.57142857142857,8
2022,"RN","collab",21,17.9487179487179,9.52380952380952,0,37.3809523809524,35,84.6348069008167,88.8888888888889,100,100,0,0,0,0,85.7142857142857,100,54.2138746825794,57.1428571428571,80.9523809523809,100,9.85714285714286,8
2022,"RN","employe",10,37.037037037037,40,0,44.6,45.5,20.6792929292929,15.1388888888889,30,0,0,0,100,100,60,100,18.8611111111111,8.33333333333334,100,100,3.5,1.5
2022,"RN","NA",3,27.2727272727273,100,100,43.3333333333333,46,41.2910052910053,38.0952380952381,0,0,0,0,0,0,100,100,41.2910052910053,38.0952380952381,100,100,5.66666666666667,7
2022,"RN","ouvrier",4,50,50,50,39.5,40.5,3.61856108982546,3.44827586206897,0,0,0,0,100,100,75,100,3.61856108982546,3.44827586206897,100,100,0.75,0.5
2022,"RN","profinter",10,13.1578947368421,70,100,45.9,45,17.0176409121642,5.72100313479624,0,0,0,0,100,100,60,100,17.0176409121642,5.72100313479624,90,100,3.6,1.5
2022,"RN","proflib",13,21.6666666666667,61.5384615384615,100,54.8461538461538,54,20.8998115191185,8,7.69230769230769,0,100,100,0,0,100,100,17.0536576729646,6.89655172413793,100,100,5.69230769230769,2
2022,"RPR/UMP/LR","agri",2,18.1818181818182,0,0,63,63,73.5294117647059,73.5294117647059,0,0,100,100,0,0,100,100,73.5294117647059,73.5294117647059,0,0,27,27
2022,"RPR/UMP/LR","artisancommercantpdg",5,9.61538461538461,20,0,59,60,63.6748768472906,65.5172413793103,40,0,100,100,0,0,100,100,59.2495894909688,51.7241379310345,20,0,22.4,19
2022,"RPR/UMP/LR","cadsupprive",7,6.03448275862069,14.2857142857143,0,48.2857142857143,38,75.3999623564841,72.7272727272727,14.2857142857143,0,100,100,0,0,85.7142857142857,100,73.8126607691825,72.7272727272727,0,0,15,12
2022,"RPR/UMP/LR","cadsuppub",9,7.56302521008403,22.2222222222222,0,56.2222222222222,58,68.0406495040641,65.8536585365854,22.2222222222222,0,100,100,0,0,88.8888888888889,100,65.4784420638079,65.8536585365854,44.4444444444444,0,21.8888888888889,20
2022,"RPR/UMP/LR","collab",18,15.3846153846154,27.7777777777778,0,45,46.5,88.7371059895288,94.5721583652618,100,100,0,0,0,0,88.8888888888889,100,59.7835634818816,58.5714285714285,22.2222222222222,0,17.2777777777778,15
2022,"RPR/UMP/LR","employe",1,3.7037037037037,100,100,60,60,34.2857142857143,34.2857142857143,0,0,0,0,100,100,100,100,34.2857142857143,34.2857142857143,0,0,12,12
2022,"RPR/UMP/LR","NA",2,18.1818181818182,50,50,58,58,100,100,50,50,0,0,0,0,100,100,100,100,0,0,33,33
2022,"RPR/UMP/LR","profinter",7,9.21052631578947,28.5714285714286,0,54,54,71.4814360757566,72.4137931034483,0,0,0,0,100,100,100,100,71.4814360757566,72.4137931034483,42.8571428571429,0,20.7142857142857,21
2022,"RPR/UMP/LR","proflib",11,18.3333333333333,45.4545454545455,0,49.6363636363636,53,66.2167281123093,66.6666666666667,9.09090909090909,0,100,100,0,0,90.9090909090909,100,64.3985462941275,66.6666666666667,27.2727272727273,0,15.8181818181818,12
2022,"Socialiste","agri",1,9.09090909090909,0,0,58,58,63.6363636363636,63.6363636363636,0,0,100,100,0,0,100,100,63.6363636363636,63.6363636363636,0,0,21,21
2022,"Socialiste","cadsupprive",7,6.03448275862069,28.5714285714286,0,58.8571428571429,62,52.6756835232445,48,14.2857142857143,0,100,100,0,0,85.7142857142857,100,50.3590812066422,48,28.5714285714286,0,18.7142857142857,14
2022,"Socialiste","cadsuppub",11,9.2436974789916,45.4545454545455,0,49.2727272727273,50,51.3177823203689,46.1538461538462,54.5454545454545,100,100,100,0,0,90.9090909090909,100,47.6473885430233,41.1764705882353,54.5454545454545,100,13.6363636363636,11
2022,"Socialiste","collab",6,5.12820512820513,16.6666666666667,0,56.3333333333333,57,77.129896703497,80.98223615465,83.3333333333333,100,0,0,0,0,100,100,58.5474588032986,57.5324675324675,33.3333333333333,0,23.8333333333333,25
2022,"Socialiste","profinter",5,6.57894736842105,40,0,53.2,59,53.3845173141054,50,0,0,0,0,100,100,100,100,53.3845173141054,50,60,100,15.4,19
2022,"Socialiste","proflib",1,1.66666666666667,100,100,64,64,35.8974358974359,35.8974358974359,0,0,100,100,0,0,100,100,35.8974358974359,35.8974358974359,0,0,14,14
2022,"Total","agri",11,100,18.1818181818182,0,54.3636363636364,56,62.3934559149291,58.3333333333333,0,0,100,100,0,0,90.9090909090909,100,62.3934559149291,58.3333333333333,27.2727272727273,0,18.3636363636364,21
2022,"Total","artisancommercantpdg",52,100,32.6923076923077,0,53.25,53,40.1793643993321,35.0925925925926,13.4615384615385,0,100,100,0,0,76.9230769230769,100,39.1799854258152,34.8913043478261,32.6923076923077,0,11.1346153846154,8
2022,"Total","cadsupprive",116,100,39.6551724137931,0,48.5344827586207,48.5,42.079278235835,37.966537966538,21.551724137931,0,100,100,0,0,59.4827586206897,100,38.1217348517792,33.3333333333333,39.6551724137931,0,9.19827586206897,7
2022,"Total","cadsuppub",119,100,34.453781512605,0,49.7899159663866,50,42.8457812680472,42.8571428571429,25.2100840336134,0,100,100,0,0,69.7478991596639,100,40.1844434377212,34.7826086956522,55.4621848739496,100,11.4957983193277,8
2022,"Total","collab",117,100,29.0598290598291,0,44.0769230769231,43,83.8122971540051,92.3076923076923,94.8717948717949,100,0,0,0,0,76.9230769230769,100,50.8359516063971,54.5454545454545,48.7179487179487,0,15.6581196581197,14
2022,"Total","employe",27,100,51.8518518518519,100,45.5925925925926,46,23.1234943417344,17.156862745098,18.5185185185185,0,0,0,100,100,51.8518518518519,100,21.1044349697338,8.33333333333334,85.1851851851852,100,5.37037037037037,2
2022,"Total","NA",11,100,63.6363636363636,100,47.2727272727273,50,63.9147405550914,70,18.1818181818182,0,0,0,0,0,81.8181818181818,100,63.4517775921285,66.6666666666667,63.6363636363636,100,14.8181818181818,17
2022,"Total","ouvrier",8,100,37.5,0,40.75,44,7.52935715989903,7.40740740740741,0,0,0,0,100,100,75,100,7.52935715989903,7.40740740740741,100,100,1.5,1.5
2022,"Total","profinter",76,100,46.0526315789474,0,51.1578947368421,50.5,36.7348678113233,36.3636363636364,5.26315789473684,0,0,0,100,100,75,100,35.9396733033141,33.3333333333333,59.2105263157895,100,9.98684210526316,8
2022,"Total","proflib",60,100,45,0,53.0166666666667,53,39.9151408072934,37.1473354231975,8.33333333333333,0,100,100,0,0,80,100,38.1872435552026,35.340022296544,48.3333333333333,0,11.0166666666667,8
2022,"UDF/MODEM/UDI/NC/Dém","agri",2,18.1818181818182,0,0,52,52,31.448275862069,31.448275862069,0,0,100,100,0,0,100,100,31.448275862069,31.448275862069,50,50,8,8
2022,"UDF/MODEM/UDI/NC/Dém","artisancommercantpdg",7,13.4615384615385,14.2857142857143,0,58.5714285714286,60,38.2373830966742,33.3333333333333,0,0,100,100,0,0,85.7142857142857,100,38.2373830966742,33.3333333333333,14.2857142857143,0,13.8571428571429,8
2022,"UDF/MODEM/UDI/NC/Dém","cadsupprive",17,14.6551724137931,52.9411764705882,100,50.4705882352941,50,36.1696402366169,33.3333333333333,35.2941176470588,0,100,100,0,0,82.3529411764706,100,33.5982116651884,33.3333333333333,29.4117647058824,0,9.17647058823529,8
2022,"UDF/MODEM/UDI/NC/Dém","cadsuppub",10,8.40336134453782,30,0,55.1,54,44.4607630267073,47.2222222222222,20,0,100,100,0,0,80,100,42.4439563040182,47.2222222222222,40,0,13.7,7.5
2022,"UDF/MODEM/UDI/NC/Dém","collab",4,3.41880341880342,50,50,51.75,53,88.0431848852902,87.753036437247,100,100,0,0,0,0,75,100,50.86580634278,47.9487179487179,25,0,23.5,22
2022,"UDF/MODEM/UDI/NC/Dém","NA",1,9.09090909090909,100,100,63,63,55.2631578947368,55.2631578947368,0,0,0,0,0,0,100,100,55.2631578947368,55.2631578947368,0,0,21,21
2022,"UDF/MODEM/UDI/NC/Dém","profinter",8,10.5263157894737,50,50,51.75,47.5,40.9324910007418,36.3636363636364,12.5,0,0,0,100,100,100,100,38.4324910007418,36.3636363636364,37.5,0,11.875,8
2022,"UDF/MODEM/UDI/NC/Dém","proflib",5,8.33333333333333,20,0,60.6,64,50.018822513585,47.0588235294118,0,0,100,100,0,0,80,100,50.018822513585,47.0588235294118,40,0,18.2,18
2024,"Communiste","cadsupprive",1,0.952380952380952,100,100,37,37,33.3333333333333,33.3333333333333,0,0,100,100,0,0,100,100,33.3333333333333,33.3333333333333,0,0,4,4
2024,"Communiste","cadsuppub",4,3.33333333333333,25,0,56.5,58,61.0824470430382,72.4815724815725,0,0,100,100,0,0,75,100,61.0824470430382,72.4815724815725,0,0,19.5,15
2024,"Communiste","collab",5,4.34782608695652,20,0,48.2,51,87.7036714133488,88.8888888888889,80,100,0,0,0,0,100,100,74.3178041565139,75,40,0,20.8,26
2024,"Communiste","profinter",7,9.58904109589041,28.5714285714286,0,51.2857142857143,49,36.7034450309712,28.5714285714286,0,0,0,0,100,100,100,100,36.7034450309712,28.5714285714286,0,0,11.4285714285714,4
2024,"Communiste","proflib",1,1.88679245283019,0,0,39,39,71.4285714285714,71.4285714285714,0,0,100,100,0,0,100,100,71.4285714285714,71.4285714285714,0,0,10,10
2024,"Écologiste","agri",1,8.33333333333333,0,0,57,57,43.75,43.75,0,0,100,100,0,0,100,100,43.75,43.75,100,100,14,14
2024,"Écologiste","cadsupprive",10,9.52380952380952,30,0,46.9,47.5,38.1464727800935,32.8249336870026,40,0,100,100,0,0,50,50,26.2507192679607,24.1071428571429,60,100,8,8
2024,"Écologiste","cadsuppub",14,11.6666666666667,50,50,49.6428571428571,48.5,43.448346412133,45.7516339869281,14.2857142857143,0,100,100,0,0,78.5714285714286,100,42.3995935776658,45.7516339869281,21.4285714285714,0,11.2142857142857,10
2024,"Écologiste","collab",9,7.82608695652174,66.6666666666667,100,40.3333333333333,41,82.7075702075702,91.6666666666667,100,100,0,0,0,0,44.4444444444444,0,39.550464060268,37.5,11.1111111111111,0,12.5555555555556,11
2024,"Écologiste","NA",1,7.14285714285714,100,100,51,51,73.0769230769231,73.0769230769231,100,100,0,0,0,0,100,100,69.2307692307692,69.2307692307692,0,0,19,19
2024,"Écologiste","profinter",3,4.10958904109589,33.3333333333333,0,61.3333333333333,62,48.1673648471445,45.1612903225806,0,0,0,0,100,100,100,100,48.1673648471445,45.1612903225806,33.3333333333333,0,17.6666666666667,16
2024,"LC/HOR","artisancommercantpdg",4,7.40740740740741,25,0,54.25,56.5,36.659155597723,20.2941176470588,0,0,100,100,0,0,75,100,36.659155597723,20.2941176470588,25,0,11,5.5
2024,"LC/HOR","cadsupprive",10,9.52380952380952,40,0,51.1,55.5,52.0695301495262,49.3358633776091,10,0,100,100,0,0,70,100,49.4224713259967,49.1397849462366,0,0,12.7,12.5
2024,"LC/HOR","cadsuppub",5,4.16666666666667,40,0,44.6,43,56.7357609710551,57.1428571428571,20,0,100,100,0,0,60,100,56.7357609710551,57.1428571428571,20,0,11.2,8
2024,"LC/HOR","collab",4,3.47826086956522,50,50,52.75,56.5,96.0166177908114,98.4848484848485,100,100,0,0,0,0,100,100,79.1101539589443,80.9475806451613,0,0,26.5,29.5
2024,"LC/HOR","profinter",2,2.73972602739726,0,0,53.5,53.5,70.8333333333333,70.8333333333333,0,0,0,0,100,100,100,100,70.8333333333333,70.8333333333333,0,0,21.5,21.5
2024,"LC/HOR","proflib",5,9.43396226415094,40,0,51.8,54,57.7490959365557,41.9354838709677,20,0,100,100,0,0,80,100,53.6111649020729,41.9354838709677,0,0,15,13
2024,"LFI","artisancommercantpdg",3,5.55555555555556,66.6666666666667,100,52.6666666666667,47,31.6851441241685,34.1463414634146,33.3333333333333,0,100,100,0,0,100,100,30.0184774575018,34.1463414634146,0,0,9,9
2024,"LFI","cadsupprive",6,5.71428571428571,33.3333333333333,0,43.6666666666667,41,30.5918448023711,17.1717171717171,16.6666666666667,0,100,100,0,0,16.6666666666667,0,26.7456909562173,17.1717171717171,0,0,4.16666666666667,3
2024,"LFI","cadsuppub",23,19.1666666666667,39.1304347826087,0,42.3478260869565,40,25.3077769736809,20,17.3913043478261,0,100,100,0,0,26.0869565217391,0,24.2093788043445,20,21.7391304347826,0,3.95652173913043,2
2024,"LFI","collab",12,10.4347826086957,25,0,37.1666666666667,34,76.345280536457,77.2058823529412,91.6666666666667,100,0,0,0,0,33.3333333333333,0,31.5346214243273,26.7857142857143,25,0,9.33333333333333,7
2024,"LFI","employe",11,47.8260869565217,45.4545454545455,0,44.6363636363636,44,26.4009747562379,22.2222222222222,18.1818181818182,0,0,0,100,100,18.1818181818182,0,23.666866758972,15.3846153846154,9.09090909090909,0,5.45454545454545,2
2024,"LFI","NA",3,21.4285714285714,33.3333333333333,0,34.6666666666667,25,53.3333333333333,53.3333333333333,0,0,0,0,0,0,33.3333333333333,0,53.3333333333333,53.3333333333333,66.6666666666667,100,5.33333333333333,0
2024,"LFI","ouvrier",4,50,25,0,39.75,38.5,22.9749417249417,21.5909090909091,25,0,0,0,100,100,75,100,20.7022144522144,20.1923076923077,25,0,3,3
2024,"LFI","profinter",10,13.6986301369863,50,50,46.9,45.5,22.1135684285502,11.437908496732,0,0,0,0,100,100,30,0,22.1135684285502,11.437908496732,20,0,4.5,2.5
2024,"LIOT","artisancommercantpdg",1,1.85185185185185,0,0,41,41,43.75,43.75,0,0,100,100,0,0,100,100,43.75,43.75,0,0,7,7
2024,"LIOT","cadsupprive",5,4.76190476190476,20,0,52.2,49,53.3455121178906,47.0588235294118,0,0,100,100,0,0,80,100,53.3455121178906,47.0588235294118,20,0,15.6,16
2024,"LIOT","cadsuppub",6,5,16.6666666666667,0,67.1666666666667,65,52.2009546362177,46.6192937123169,16.6666666666667,0,100,100,0,0,100,100,52.2009546362177,46.6192937123169,16.6666666666667,0,22.5,21.5
2024,"LIOT","collab",5,4.34782608695652,20,0,54,61,87.7873425793081,90.2439024390244,100,100,0,0,0,0,100,100,63.190332451074,60.9756097560976,60,100,25.4,26
2024,"LIOT","profinter",2,2.73972602739726,100,100,57.5,57.5,41.4230019493177,41.4230019493177,0,0,0,0,100,100,100,100,41.4230019493177,41.4230019493177,0,0,13.5,13.5
2024,"LIOT","proflib",4,7.54716981132075,0,0,55.75,56,49.3923611111111,50,0,0,100,100,0,0,100,100,49.3923611111111,50,25,0,15.5,14
2024,"LREM/RE","agri",2,16.6666666666667,100,100,49,49,72.5,72.5,0,0,100,100,0,0,50,50,72.5,72.5,0,0,15,15
2024,"LREM/RE","artisancommercantpdg",13,24.0740740740741,38.4615384615385,0,52.8461538461538,50,40.6476571393871,35,7.69230769230769,0,100,100,0,0,69.2307692307692,100,39.6861186778486,35,0,0,10.7692307692308,10
2024,"LREM/RE","cadsupprive",22,20.952380952381,31.8181818181818,0,49.8181818181818,51.5,51.898685517782,50.5952380952381,31.8181818181818,0,100,100,0,0,54.5454545454545,100,48.3430744621709,45,0,0,12.0454545454545,10
2024,"LREM/RE","cadsuppub",17,14.1666666666667,35.2941176470588,0,48.5294117647059,50,43.699907001141,33.3333333333333,35.2941176470588,0,100,100,0,0,58.8235294117647,100,38.0824594332291,25,17.6470588235294,0,9.17647058823529,7
2024,"LREM/RE","collab",20,17.3913043478261,40,0,41.7,38,85.6041979692801,92.5133689839572,90,100,0,0,0,0,60,100,50.2113408264229,55.1282051282051,20,0,14.4,11
2024,"LREM/RE","NA",1,7.14285714285714,0,0,65,65,57.5,57.5,0,0,0,0,0,0,100,100,57.5,57.5,0,0,23,23
2024,"LREM/RE","ouvrier",1,12.5,0,0,53,53,25,25,0,0,0,0,100,100,100,100,25,25,0,0,7,7
2024,"LREM/RE","profinter",10,13.6986301369863,40,0,58.3,57,35.319499121652,31.5136476426799,10,0,0,0,100,100,60,100,34.4861657883186,31.5136476426799,0,0,10.3,10
2024,"LREM/RE","proflib",11,20.7547169811321,63.6363636363636,100,54.5454545454545,54,29.9414429247384,26.9230769230769,9.09090909090909,0,100,100,0,0,45.4545454545455,0,29.5282197842425,26.9230769230769,0,0,9,7
2024,"Non-inscrits","artisancommercantpdg",2,3.7037037037037,50,50,64.5,64.5,30.532212885154,30.532212885154,0,0,100,100,0,0,50,50,30.532212885154,30.532212885154,0,0,9,9
2024,"Non-inscrits","cadsupprive",1,0.952380952380952,100,100,69,69,18.1818181818182,18.1818181818182,0,0,100,100,0,0,100,100,18.1818181818182,18.1818181818182,0,0,8,8
2024,"Non-inscrits","collab",3,2.60869565217391,33.3333333333333,0,44.3333333333333,38,99.0740740740741,100,100,100,0,0,0,0,100,100,99.0740740740741,100,0,0,19,13
2024,"Non-inscrits","proflib",3,5.66037735849057,33.3333333333333,0,52,51,80.2447552447552,88.4615384615385,0,0,100,100,0,0,66.6666666666667,100,80.2447552447552,88.4615384615385,0,0,23,23
2024,"RN","agri",3,25,33.3333333333333,0,60,61,10.1010101010101,0,0,0,100,100,0,0,33.3333333333333,0,10.1010101010101,0,66.6666666666667,100,3.33333333333333,0
2024,"RN","artisancommercantpdg",12,22.2222222222222,25,0,53.3333333333333,51.5,41.3111703111703,37.2222222222222,8.33333333333333,0,100,100,0,0,91.6666666666667,100,41.3111703111703,37.2222222222222,41.6666666666667,0,10.4166666666667,8
2024,"RN","cadsupprive",16,15.2380952380952,12.5,0,49.5625,52,26.0553986975686,16.4438502673797,25,0,100,100,0,0,62.5,100,22.6914281093333,10.5053191489362,50,50,5.6875,4.5
2024,"RN","cadsuppub",11,9.16666666666667,18.1818181818182,0,52.5454545454545,53,26.6841037750129,30.3030303030303,45.4545454545455,0,100,100,0,0,45.4545454545455,0,20.2346744164926,5.12820512820513,54.5454545454545,100,5.54545454545455,4
2024,"RN","collab",28,24.3478260869565,10.7142857142857,0,36.2857142857143,34,86.2490422907007,89.8989898989899,100,100,0,0,0,0,75,100,60.2345741757036,65.4761904761905,25,0,9.42857142857143,7
2024,"RN","employe",11,47.8260869565217,36.3636363636364,0,46.8181818181818,47,27.6740785569015,21.2765957446809,27.2727272727273,0,0,0,100,100,54.5454545454545,100,27.6740785569015,21.2765957446809,18.1818181818182,0,5.36363636363636,3
2024,"RN","NA",6,42.8571428571429,83.3333333333333,100,41.8333333333333,42,40.6028966618027,43.4782608695652,0,0,0,0,0,0,83.3333333333333,100,40.6028966618027,43.4782608695652,50,50,5.33333333333333,4.5
2024,"RN","ouvrier",3,37.5,66.6666666666667,100,47,54,18.9346187121493,13.7931034482759,0,0,0,0,100,100,66.6666666666667,100,18.9346187121493,13.7931034482759,0,0,3,3
2024,"RN","profinter",19,26.027397260274,36.8421052631579,0,46.3157894736842,46,27.0130608977134,14.2857142857143,0,0,0,0,100,100,63.1578947368421,100,27.0130608977134,14.2857142857143,47.3684210526316,0,4.68421052631579,4
2024,"RN","proflib",15,28.3018867924528,66.6666666666667,100,57.8,59,22.8674092646807,13.6363636363636,6.66666666666667,0,100,100,0,0,80,100,19.7721711694426,12.9032258064516,20,0,7.4,4
2024,"RPR/UMP/LR","agri",2,16.6666666666667,0,0,65,65,74.7474747474748,74.7474747474748,0,0,100,100,0,0,100,100,74.7474747474748,74.7474747474748,0,0,29,29
2024,"RPR/UMP/LR","artisancommercantpdg",6,11.1111111111111,16.6666666666667,0,55.8333333333333,56,66.4713100196971,61.6487455197133,33.3333333333333,0,100,100,0,0,100,100,63.0049829116043,55.1971326164875,33.3333333333333,0,21,19.5
2024,"RPR/UMP/LR","cadsupprive",8,7.61904761904762,12.5,0,46.875,40,79.152900279545,78.4615384615385,25,0,100,100,0,0,100,100,76.3498699765147,74.9198717948718,25,0,16.125,13
2024,"RPR/UMP/LR","cadsuppub",10,8.33333333333333,20,0,55.1,55,68.874082860619,70.3875968992248,30,0,100,100,0,0,90,100,67.1597971463332,70.3875968992248,10,0,21,19
2024,"RPR/UMP/LR","collab",12,10.4347826086957,33.3333333333333,0,46.5833333333333,48.5,91.3983509739455,92.9802955665025,100,100,0,0,0,0,91.6666666666667,100,60.1829263289121,61.0810810810811,8.33333333333333,0,19.6666666666667,21.5
2024,"RPR/UMP/LR","NA",2,14.2857142857143,50,50,60,60,100,100,50,50,0,0,0,0,100,100,100,100,0,0,35,35
2024,"RPR/UMP/LR","profinter",4,5.47945205479452,50,50,59,60,74.4578428427062,72.5998962117281,0,0,0,0,100,100,100,100,74.4578428427062,72.5998962117281,0,0,25.75,29
2024,"RPR/UMP/LR","proflib",4,7.54716981132075,75,100,54.75,59.5,80.0160256410256,92.0833333333333,0,0,100,100,0,0,100,100,80.0160256410256,92.0833333333333,0,0,22,21.5
2024,"Socialiste","agri",2,16.6666666666667,50,50,57,57,41.4778325123153,41.4778325123153,50,50,100,100,0,0,50,50,32.8571428571429,32.8571428571429,50,50,14,14
2024,"Socialiste","artisancommercantpdg",2,3.7037037037037,50,50,64.5,64.5,34.3669250645994,34.3669250645994,50,50,100,100,0,0,100,100,28.8113695090439,28.8113695090439,50,50,14,14
2024,"Socialiste","cadsupprive",14,13.3333333333333,35.7142857142857,0,52.5,51,52.5681664689873,60.8932461873638,28.5714285714286,0,100,100,0,0,71.4285714285714,100,46.6316030324238,55.3376906318083,57.1428571428571,100,15.3571428571429,14.5
2024,"Socialiste","cadsuppub",24,20,50,50,53.6666666666667,53,55.8231188226418,53.4108527131783,45.8333333333333,0,100,100,0,0,91.6666666666667,100,52.1777666759352,51.6666666666667,45.8333333333333,0,16.5833333333333,16
2024,"Socialiste","collab",12,10.4347826086957,16.6666666666667,0,51.4166666666667,55,76.7845856624979,79.2626728110599,91.6666666666667,100,0,0,0,0,91.6666666666667,100,48.2880499145026,49.490662139219,58.3333333333333,100,19.8333333333333,20
2024,"Socialiste","profinter",9,12.3287671232877,22.2222222222222,0,53.3333333333333,54,53.5666150926108,47.6190476190476,11.1111111111111,0,0,0,100,100,100,100,52.1777262037219,47.6190476190476,44.4444444444444,0,14.7777777777778,13
2024,"Socialiste","proflib",2,3.77358490566038,100,100,66,66,54.8780487804878,54.8780487804878,0,0,100,100,0,0,100,100,54.8780487804878,54.8780487804878,0,0,22.5,22.5
2024,"Total","agri",12,100,33.3333333333333,0,57.25,59,43.6388441573601,48.0113636363637,8.33333333333333,0,100,100,0,0,66.6666666666667,100,42.2020625481647,48.0113636363637,33.3333333333333,0,13.3333333333333,12
2024,"Total","artisancommercantpdg",54,100,27.7777777777778,0,54,55,38.1781570341391,35.2777777777778,14.8148148148148,0,100,100,0,0,77.7777777777778,100,37.1397173966144,35.2777777777778,27.7777777777778,0,10.9259259259259,9
2024,"Total","cadsupprive",105,100,30.4761904761905,0,49.7333333333333,50,45.7385510119311,46.6666666666667,24.7619047619048,0,100,100,0,0,63.8095238095238,100,41.8004980880045,41.025641025641,24.7619047619048,0,10.9428571428571,9
2024,"Total","cadsuppub",120,100,35.8333333333333,0,50.55,51,44.9046615643624,43.3760683760683,27.5,0,100,100,0,0,66.6666666666667,100,42.3128504157015,38.6752136752137,26.6666666666667,0,11.8416666666667,10
2024,"Total","collab",115,100,27.8260869565217,0,42.9652173913043,40,85.051476076823,89.8717948717949,95.6521739130435,100,0,0,0,0,73.0434782608696,100,54.8382358212771,60,26.0869565217391,0,15.2347826086957,13
2024,"Total","employe",23,100,39.1304347826087,0,45.1304347826087,44,25.8619820193275,21.2765957446809,21.7391304347826,0,0,0,100,100,34.7826086956522,0,24.5543651510699,15.3846153846154,17.3913043478261,0,5.17391304347826,2
2024,"Total","NA",14,100,64.2857142857143,100,46.8571428571429,51.5,58.5840672472063,57.5,14.2857142857143,0,0,0,0,0,78.5714285714286,100,58.234416897556,57.5,35.7142857142857,0,13.0714285714286,9.5
2024,"Total","ouvrier",8,100,37.5,0,44.125,46,21.7129528795269,21.5909090909091,12.5,0,0,0,100,100,75,100,20.5765892431632,20.1923076923077,12.5,0,3.5,3.5
2024,"Total","profinter",73,100,39.7260273972603,0,51.7671232876712,52,38.2533731388226,40,2.73972602739726,0,0,0,100,100,75.3424657534247,100,37.9679850109688,40,24.6575342465753,0,10.4931506849315,10
2024,"Total","proflib",53,100,54.7169811320755,100,56.2264150943396,56,44.0832623132435,41.9354838709677,7.54716981132075,0,100,100,0,0,79.2452830188679,100,42.6167663282049,40,9.43396226415094,0,13.377358490566,10
2024,"UDF/MODEM/UDI/NC/Dém","agri",2,16.6666666666667,0,0,54,54,36.0812425328554,36.0812425328554,0,0,100,100,0,0,100,100,36.0812425328554,36.0812425328554,0,0,10,10
2024,"UDF/MODEM/UDI/NC/Dém","artisancommercantpdg",5,9.25925925925926,20,0,59.2,62,32.993465993466,38.4615384615385,0,0,100,100,0,0,80,100,32.993465993466,38.4615384615385,0,0,10.8,10
2024,"UDF/MODEM/UDI/NC/Dém","cadsupprive",11,10.4761904761905,45.4545454545455,0,52.5454545454545,52,42.7962775166593,50,27.2727272727273,0,100,100,0,0,72.7272727272727,100,42.1228768432586,50,0,0,11.5454545454545,10
2024,"UDF/MODEM/UDI/NC/Dém","cadsuppub",5,4.16666666666667,20,0,53.6,52,58.4140211640212,56.25,0,0,100,100,0,0,100,100,58.4140211640212,56.25,0,0,15.8,10
2024,"UDF/MODEM/UDI/NC/Dém","collab",2,1.73913043478261,0,0,56,56,91.0714285714286,91.0714285714286,100,100,0,0,0,0,100,100,76.890756302521,76.890756302521,0,0,28.5,28.5
2024,"UDF/MODEM/UDI/NC/Dém","NA",1,7.14285714285714,100,100,65,65,57.5,57.5,0,0,0,0,0,0,100,100,57.5,57.5,0,0,23,23
2024,"UDF/MODEM/UDI/NC/Dém","profinter",5,6.84931506849315,60,100,54,49,48.1428571428572,41.6666666666667,0,0,0,0,100,100,100,100,48.1428571428572,41.6666666666667,0,0,15.2,10
2024,"UDF/MODEM/UDI/NC/Dém","proflib",5,9.43396226415094,20,0,61.2,66,61.0456899049907,57.5757575757576,20,0,100,100,0,0,100,100,59.8335686928695,52.6315789473684,0,0,22.6,20
2024,"UDR","artisancommercantpdg",6,11.1111111111111,0,0,47.3333333333333,48,9.73856209150326,3.33333333333333,33.3333333333333,0,100,100,0,0,33.3333333333333,0,8.62745098039215,0,100,100,3.5,0.5
2024,"UDR","cadsupprive",1,0.952380952380952,0,0,36,36,0,0,0,0,100,100,0,0,0,0,0,0,100,100,0,0
2024,"UDR","cadsuppub",1,0.833333333333333,0,0,35,35,0,0,0,0,100,100,0,0,0,0,0,0,100,100,0,0
