"legis.annee","ProfSigni","elu.local","effectifs","pourcentages","mean_part.femmes","median_part.femmes","mean_age","median_age","mean_part.pol","median_part.pol","mean_part.cabcollab","median_part.cabcollab","mean_part.pcs.123","median_part.pcs.123","mean_part.pcs.456","median_part.pcs.456","mean_part.elu.local","median_part.elu.local","mean_part.mandat","median_part.mandat","mean_part.primos","median_part.primos","mean_duree.pol","median_duree.pol"
2024,"cadsuppub","Ancien élu local",80,19.8511166253102,37.5,0,52.7625,53,58.1114731372994,55.9027777777778,25,0,100,100,0,0,100,100,56.3673027802227,53.8788788788789,22.5,0,16.0875,14
2024,"cadsuppub","Jamais élu local",40,22.9885057471264,32.5,0,46.125,46,18.4910384184885,15.0375939849624,32.5,0,100,100,0,0,0,0,14.2039456866589,9.09090909090909,35,0,3.35,2
2024,"collab","Ancien élu local",84,20.8436724565757,21.4285714285714,0,45.6904761904762,43.5,86.8883686613698,90.1219512195122,94.0476190476191,100,0,0,0,0,100,100,65.0942927815536,66.6666666666667,22.6190476190476,0,17.702380952381,16
2024,"collab","Jamais élu local",31,17.816091954023,45.1612903225806,0,35.5806451612903,34,79.5407983231823,86.6071428571428,100,100,0,0,0,0,0,0,24.0700649404474,20,35.4838709677419,0,8.54838709677419,7
2024,"employe","Ancien élu local",8,1.98511166253102,25,0,48.75,50.5,50.8978851769841,45,37.5,0,0,0,100,100,100,100,50.8978851769841,45,12.5,0,11.25,9.5
2024,"employe","Jamais élu local",15,8.62068965517241,46.6666666666667,0,43.2,41,12.509500335244,9.09090909090909,13.3333333333333,0,0,0,100,100,0,0,10.5044878039157,9.09090909090909,20,0,1.93333333333333,2
2024,"NA","Ancien élu local",11,2.72952853598015,81.8181818181818,100,53,55,58.5840672472063,57.5,18.1818181818182,0,0,0,0,0,100,100,58.234416897556,57.5,27.2727272727273,0,16.6363636363636,16
2024,"NA","Jamais élu local",3,1.72413793103448,0,0,24.3333333333333,24,NA,NA,0,0,0,0,0,0,0,0,NA,NA,66.6666666666667,100,0,0
2024,"ouvrier","Ancien élu local",6,1.48883374689826,33.3333333333333,0,48.5,52,17.839492728258,16.7832167832168,16.6666666666667,0,0,0,100,100,100,100,16.3243412131065,14.5888594164457,16.6666666666667,0,4,4
2024,"ouvrier","Jamais élu local",2,1.14942528735632,50,50,31,31,33.3333333333333,33.3333333333333,0,0,0,0,100,100,0,0,33.3333333333333,33.3333333333333,0,0,2,2
2024,"profinter","Ancien élu local",55,13.6476426799007,40,0,52.8181818181818,54,45.979286505969,42.1052631578947,1.81818181818182,0,0,0,100,100,100,100,45.7520137786962,42.1052631578947,25.4545454545455,0,12.8545454545455,10
2024,"profinter","Jamais élu local",18,10.3448275862069,38.8888888888889,0,48.5555555555556,46,14.6464156280978,11.1111111111111,5.55555555555556,0,0,0,100,100,0,0,14.1834526651348,11.1111111111111,22.2222222222222,0,3.27777777777778,2
2024,"proflib","Ancien élu local",42,10.4218362282878,50,50,57.1904761904762,56.5,50.3754531924224,51.3157894736842,7.14285714285714,0,100,100,0,0,100,100,48.6331000338131,48.2558139534883,7.14285714285714,0,15.7142857142857,13.5
2024,"proflib","Jamais élu local",11,6.32183908045977,72.7272727272727,100,52.5454545454545,54,20.0585335018331,19.4444444444444,9.09090909090909,0,100,100,0,0,0,0,19.6453103613372,19.4444444444444,18.1818181818182,0,4.45454545454545,7
2024,"Total","Ancien élu local",403,100,33.4987593052109,0,52.0248138957816,53,58.8667263914528,56.4102564102564,31.7617866004963,0,59.3052109181141,100,17.12158808933,0,100,100,53.3090480769957,52.6315789473684,21.5880893300248,0,15.0992555831266,13
2024,"Total","Jamais élu local",174,100,40.2298850574713,0,44.0919540229885,43,30.4805448184094,21.7171717171717,36.7816091954023,0,60.3448275862069,100,20.1149425287356,0,0,0,18.0785303307273,14.2857142857143,30.4597701149425,0,4.55172413793103,2
